Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"4 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for HWL-4023","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4023.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36082","","4 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4023, smartphones, luxtronics, online shopping"
"5 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for HWL-4024","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4024.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36090","","5 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4024, smartphones, luxtronics, online shopping"
"2 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for HWL-4030","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4030.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36099","","2 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4030, smartphones, luxtronics, online shopping"
"3 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4031.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36108","","3 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4031, smartphones, luxtronics, online shopping"
"4 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for HWL-4032","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4032.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36117","","4 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4032, smartphones, luxtronics, online shopping"
"5 PCS HAWEEL 1m High Speed 8 pin to USB Sync and Charging Cable Kit for HWL-4033","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL-4033.jpg","Smartphones","","Features 1. Super purity copper conductor, ensuring a high quality 2. A convenient charging and syncing combo delivered through a cable 3. Complete charge...","https://luxtronics.in/product/smartphones-haweel-1m-high-speed-pin-36125","","5 pcs haweel 1m high speed 8 pin to usb sync and charging cable kit for, hwl-4033, smartphones, luxtronics, online shopping"
"HAWEEL 25W 3A USB-C / Type-C to 8 Pin PD Fast Charging Cable for HWL4036","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL4036.jpg","Smartphones","","1. Thermoplastic elastomer (TPE) shielding provides good durability and protection 2. 110 core copper wire: 40 core + 40 core copper wire for charging, 10...","https://luxtronics.in/product/smartphones-haweel-25w-3a-usb-type-36133","","haweel 25w 3a usb-c / type-c to 8 pin pd fast charging cable for, hwl4036, smartphones, luxtronics, online shopping"
"HAWEEL 25W 3A USB-C / Type-C to 8 Pin PD Fast Charging Cable for HWL4038","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL4038.jpg","Smartphones","","1. Thermoplastic elastomer (TPE) shielding provides good durability and protection 2. 110 core copper wire: 40 core + 40 core copper wire for charging, 10...","https://luxtronics.in/product/smartphones-haweel-25w-3a-usb-type-36141","","haweel 25w 3a usb-c / type-c to 8 pin pd fast charging cable for, hwl4038, smartphones, luxtronics, online shopping"
"HAWEEL 1m USB-C / Type-C to 8 Pin OTG Sync Data / Charging Cable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL4040.jpg","Smartphones","","1. Thermoplastic elastomer (TPE) shielding provides good durability and protection 2. 110 core copper wire: 40 core + 40 core copper wire for charging, 10...","https://luxtronics.in/product/smartphones-haweel-1m-usb-type-to-36148","","haweel 1m usb-c / type-c to 8 pin otg sync data / charging cable, hwl4040, smartphones, luxtronics, online shopping"
"HAWEEL DIY 2x 18650 Battery (Not Included) 5600mAh Power Bank Shell Box","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9400B.jpg","Smartphones","","1. Compact and lightweight design for easy carrying(only 38.5g). 2. DIY a power bank for your phone. 3. Indicator light show charging progress. 4. Please...","https://luxtronics.in/product/smartphones-haweel-diy-2x-18650-battery-36162","","haweel diy 2x 18650 battery (not included) 5600mah power bank shell box, hwl9400-1, smartphones, luxtronics, online shopping"
"HAWEEL DIY 4 x 18650 Battery (Not Included) 10000mAh Power Bank Shell","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9500WUS.jpg","Smartphones","","1. Compact and lightweight design for easy carrying. 2. DIY a power bank for your phone. 3. With LCD display show charging progress. 4. Please charge the...","https://luxtronics.in/product/smartphones-haweel-diy-18650-battery-not-36180","","haweel diy 4 x 18650 battery (not included) 10000mah power bank shell, hwl9500-1, smartphones, luxtronics, online shopping"
"HAWEEL DIY 4x 18650 Battery (Not Included) 12000mAh Dual-way QC Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HWL9600W.jpg","Smartphones","","Features 1. Compact and lightweight design for easy carrying. 2. DIY a power bank for your phone. 3. With LCD display show charging progress. 4. Please...","https://luxtronics.in/product/smartphones-haweel-diy-4x-18650-battery-36200","","haweel diy 4x 18650 battery (not included) 12000mah dual-way qc charger, hwl9600, smartphones, luxtronics, online shopping"
"Magnetic Wire Take-up Cable Winder Magnetic Holder Desktop Storage","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/IP6D0307L.jpg","Chargers and Cables","","Instructions 1. Snap the digital cable such as the charging cable into the magnetic ball opening slot. 2. After tearing off the sticker on the back of the...","https://luxtronics.in/product/chargers-cables-magnetic-wire-take-up-cable-36210","","magnetic wire take-up cable winder magnetic holder desktop storage, ip6d0307, chargers & cables, chargers-cables, luxtronics, online shopping"
"IVON AD48 18W PD Fast Charger + USB-C / Type-C to 8 Pin Data Cable Set","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP6D4155.jpg","Smartphones","","1. Power: 18W 2. Input: 110-220V 3. Output: 3.6-6V/3A, 6-9V/2A, 9-12V/1.5A 4. It does not get hot when charging, fully adapts to the needs of mobile...","https://luxtronics.in/product/smartphones-ivon-ad48-18w-pd-fast-36226","","ivon ad48 18w pd fast charger + usb-c / type-c to 8 pin data cable set, ip6d4155, smartphones, luxtronics, online shopping"
"IVON AD52 18W USB-C / Type-C + USB Dual Port PD Fast Charge","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP6D4156EU.jpg","Smartphones","","1. PD+QC3.0+SCP fast charge 2. Power: single 18W 3. Voltage: 5V/3.6A 4. The current required by the smart matching device, safe and fast charging does not...","https://luxtronics.in/product/smartphones-ivon-ad52-18w-usb-36234","","ivon ad52 18w usb-c / type-c + usb dual port pd fast charge, ip6d4156, smartphones, luxtronics, online shopping"
