Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Aromatherapy Gypsum DIY Silicone Mold","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06028432.jpg","Home and Garden","","1. Material: silicone 2. High temperature and low temperature resistance 3. Easy to demould, easy to clean 4. Use: make aromatherapy 5. Specifications: 6...","https://luxtronics.in/product/home-garden-aromatherapy-gypsum-diy-silicone-183513","","aromatherapy gypsum diy silicone mold, tbd06028432, home and garden, home-garden, luxtronics, online shopping"
"Surprise Hexagon Blooming DIY Handmade Album Creative Photo Box Star","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC9115.jpg","Home and Garden","","1. Product Name: Hexagon Explosion Box 2. Size: 19.1 x 13 x 9.5cm 3. A total of 4 layers, divided into 12 pockets, 6 large pockets, 12 photo pages, 1...","https://luxtronics.in/product/home-garden-surprise-hexagon-blooming-diy-handmade-183520","","surprise hexagon blooming diy handmade album creative photo box star, hc9115, home and garden, home-garden, luxtronics, online shopping"
"Desktop Trash Can Mini Dual-layer Push Trash Bin","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HAC0128F.jpg","Home and Garden","","1. Material: Hardened PP 2. Capacity: 4L 3. Opening and closing method: push type 4. Shape: oval 5. Function: storage bucket 6. Use scenario: home 7....","https://luxtronics.in/product/home-garden-desktop-trash-can-mini-dual-183528","","desktop trash can mini dual-layer push trash bin, hac0128, home and garden, home-garden, luxtronics, online shopping"
"Pair Small Person Standing Decoration Creative Desk Bookshelf Metal","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD04139939.jpg","Home and Garden","","1. Material: Small person artificial zinc alloy + base plate is stainless steel 2. Net weight: about 930 grams, gross weight is 1000 grams 3. The base of...","https://luxtronics.in/product/home-garden-pair-small-person-standing-decoration-183543","","pair small person standing decoration creative desk bookshelf metal, tbd04139939, home and garden, home-garden, luxtronics, online shopping"
"Desktop Removable A4 Assembled File Storage Box, 0115-1 (Blue Green)","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/FSP8931BG.jpg","Home and Garden","","1. Material: ABS 2. Can put A4 paper size documents 3. Smooth drawers, free combination and stacking, good use experience 4. Large capacity storage, free...","https://luxtronics.in/product/home-garden-desktop-removable-a4-assembled-file-183555","","desktop removable a4 assembled file storage box, 0115-1 (blue green), fsp8931, home and garden, home-garden, luxtronics, online shopping"
"D804 Epoxy Mould Candle Silicone Mould","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06026664.jpg","Home and Garden","","1. Environmentally friendly silicone material, healthy and safe 2. Good toughness, not easy to deform, high degree of reduction, recyclable 3. Not easy to...","https://luxtronics.in/product/home-garden-d804-epoxy-mould-candle-183566","","d804 epoxy mould candle silicone mould, tbd06026664, home and garden, home-garden, luxtronics, online shopping"
"10 PCS Multipurpose Home Decor Clothe Photo Hanging Peg Clamps, Random","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC0506.jpg","Home and Garden","","1. It is made of metal steel wire and has good elasticity, and the insert is not easy to drop. 2. Elastic metal clips are used for many purposes, not only...","https://luxtronics.in/product/home-garden-10-multipurpose-home-decor-clothe-183573","","10 pcs multipurpose home decor clothe photo hanging peg clamps, random, hc0506, home and garden, home-garden, luxtronics, online shopping"
"Travel Bartender Kit Bag Bar Tool Storage Bag","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD06029821.jpg","Home and Garden","","1. Main compartment has multiple elastic top pockets to store bar tool kits such as cocktail shakers, double sided measuring cups, ice tongs, mortar and...","https://luxtronics.in/product/home-garden-travel-bartender-kit-bag-bar-183580","","travel bartender kit bag bar tool storage bag, tbd06029821, home and garden, home-garden, luxtronics, online shopping"
"420D Oxford Cloth Outdoor Leaf Blower Storage Bag Vacuum Bag, Vacuum Bag","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/OG3067B.jpg","Home and Garden","","1. Material: 420D Oxford cloth 2. Fits most leaf blowers. 3. The drawstring is closed, and the bottom zipper is easy to clean. 4. Durable and anti-rot. 5....","https://luxtronics.in/product/home-garden-420d-oxford-cloth-outdoor-leaf-183585","","420d oxford cloth outdoor leaf blower storage bag vacuum bag, vacuum bag, og3067, home and garden, home-garden, luxtronics, online shopping"
"Portable Travel Organizer Storage Collection Bag Case Pouch Digital","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC3103B.jpg","Home and Garden","","1. Made of durable and waterproof nylon material 2. Effectively prevent dust, splash water, scratches and minor damage 3. Perfect integration for digital...","https://luxtronics.in/product/home-garden-portable-travel-organizer-storage-collection-183594","","portable travel organizer storage collection bag case pouch digital, hc3103, home and garden, home-garden, luxtronics, online shopping"
"120 PCS / 5 Boxes Anti-cross-dye Color Absorption Film Clothes Shuffle","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0866284.jpg","Home and Garden","","1. Weight: about 81g/box 2. Size: 28×11cm/box 3. Material: non-woven fabric 4. Style: modern and simple 5. Uses: to prevent clothing from being dyed and...","https://luxtronics.in/product/home-garden-120-boxes-anti-cross-dye-183604","","120 pcs / 5 boxes anti-cross-dye color absorption film clothes shuffle, tbd0866284, home and garden, home-garden, luxtronics, online shopping"
"Creative Stone Insurance Key Storage Box Home Key Anti-lost Hidden","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0671820.jpg","Home and Garden","","Features: 1.Used widely for Geo-caching, security Key Rock 2. Turn the rock over and un-clip the safety cage, to hide away car and house keys 3. Ideal for...","https://luxtronics.in/product/home-garden-creative-stone-insurance-key-storage-183611","","creative stone insurance key storage box home key anti-lost hidden, tbd0671820, home and garden, home-garden, luxtronics, online shopping"
"Smart Children Projection Painting Board Multifunctional Drawing Table","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0554682501A.jpg","Security","","1. Rotate the crown, light and music switch 2. The black part can be rotated to adjust the sharpness 3. The projected image can be adjusted in size 4....","https://luxtronics.in/product/security-smart-children-projection-painting-board-182977","","smart children projection painting board multifunctional drawing table, tbd05546825, security, luxtronics, online shopping"
"Ulefone Armor X12, Rugged Phone","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA005713201A.jpg","Smartphones","","1. CPU: MediaTek Helio A22 MT6761V/WBA, quad-core up to cortex-A53 2.0GHz 2. GPU: IMG GE8300 770MHz 3. Memory: 3GB+32GB 4. Storage Extend: TF card up to...","https://luxtronics.in/product/smartphones-ulefone-armor-x12-rugged-183007","","ulefone armor x12, rugged phone, eda0057132, smartphones, luxtronics, online shopping"
"[HK Warehouse] Blackview K1 Universal Portable Bluetooth Wireless","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/KB0531-1.jpg","Security","","1. Connection method: Bluetooth 3.0 2. Working range: within 8 meters 3. Compatible with Windows, iOS, Android system, support PC output 4. 78 keys and...","https://luxtronics.in/product/security-hk-warehouse-blackview-k1-universal-183018","","[hk warehouse] blackview k1 universal portable bluetooth wireless, kb0531, security, luxtronics, online shopping"
"Ulefone Armor 27T+ Rugged Phone, 12GB+256GB","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/MPH3103B-2.jpg","Smartphones","","Specifications 1. CPU: MediaTek Helio G99, octa-core, 2.2GHz, 2 x Arm Cortex-A76, 6 x Arm Cortex-A55 2. GPU: Arm Mali-G57 MC2 1.0GHz 3. Memory: 12GB...","https://luxtronics.in/product/smartphones-ulefone-armor-27t-rugged-phone-183038","","ulefone armor 27t+ rugged phone, 12gb+256gb, mph3103, smartphones, luxtronics, online shopping"
"Ant Power Robot Toy Bug Solar Energy Powered Toy Novelty Gadget Toy For","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD04163406.jpg","Security","","Features:Solar 1. Material: Plastic 2. Product size: 83 x 90 x 25mm 3. Product net weight: 10g 4. How to play: The toy does not have an ordinary battery...","https://luxtronics.in/product/security-ant-power-robot-toy-bug-183046","","ant power robot toy bug solar energy powered toy novelty gadget toy for, tbd04163406, security, luxtronics, online shopping"
"4 PCS Boys and Girls Micro Landscape Ornaments Toy House Decorations","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0596427.jpg","Security","","Material:Plastic Theme:People Description: 1. Uses: doll house accessories, micro landscape decoration 2. Style: cute and sweet 3. Not easy to fade 4....","https://luxtronics.in/product/security-boys-girls-micro-landscape-ornaments-183053","","4 pcs boys and girls micro landscape ornaments toy house decorations, tbd0596427, security, luxtronics, online shopping"
"RH-PD8-I 4.3 inch HD Screen No Red Spot Night Vision WiFi Video","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009064201A.jpg","Security","","1. Screen: 4.3-inch LCD display 2. Pixels: 3MP 3. Diagonal angle: 166 degrees 4. Horizontal angle: 110 degrees 5. Vertical angle: 75-degree wide-angle 6....","https://luxtronics.in/product/security-rh-pd8-hd-screen-no-183064","","rh-pd8-i 4.3 inch hd screen no red spot night vision wifi video, eda0090642, security, luxtronics, online shopping"
"CACAZI A19 One Button Three Receivers Wireless Music Doorbell without","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0576572401A.jpg","Security","","1. Material: ABS, electronic components 2. Remote control distance: 300 meters 3. Built-in music: 60 songs 4. Volume: 5-speed adjustment 5. Transmitter...","https://luxtronics.in/product/security-cacazi-a19-one-button-three-183074","","cacazi a19 one button three receivers wireless music doorbell without, tbd05765724-1, security, luxtronics, online shopping"
"Tire Texture TPU + PC Shockproof Case with Holder, For iPad 10.2 2021","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA00238001A-2.jpg","Security","","1. Anti-collision and anti-fall: TPU four-corner air bag design, reserved for gaps. It has the effect of anti-collision and anti-drop, protecting the...","https://luxtronics.in/product/security-tire-texture-tpu-pc-shockproof-183088","","tire texture tpu + pc shockproof case with holder, for ipad 10.2 2021 /, eda002380-1, security, luxtronics, online shopping"
"imak Shockproof Airbag TPU Phone Case, For Motorola Edge 50 Ultra 5G","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA004924305A-2.jpg","Security","","1. Simple, comfortable, easy to carry. 2. Camera Protection, above camera design - Preventing abrasion efficiently. 3. It adequately protects devices from...","https://luxtronics.in/product/security-imak-shockproof-airbag-tpu-phone-183113","","imak shockproof airbag tpu phone case, for motorola edge 50 ultra 5g, eda0049243-1, security, luxtronics, online shopping"
"Oukitel WP60 Rugged Phone, 8GB+256GB","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/MPH3087S-2.jpg","Smartphones","","1. CPU: MediaTek Dimensity 7025, 6nm, octa cores, 2 x Arm Cortex-A78 2.5GHz + 6 x Arm Cortex-A55 2.0GHz 2. GPU: IMG BXM-8-256 3. Storage and memory: 8GB...","https://luxtronics.in/product/smartphones-oukitel-wp60-rugged-phone-8gb-183145","","oukitel wp60 rugged phone, 8gb+256gb, mph3087, smartphones, luxtronics, online shopping"
"Butterfly Rose Embossed Leather Tablet Case, For Lenovo Tab M8 4th Gen","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA004723605A-2.jpg","Security","","1. Accurate design, just suitable for your tablet. 2. Fully protect the equipment from normal scratches, slippage, tearing and abrasion. 3. All buttons...","https://luxtronics.in/product/security-butterfly-rose-embossed-leather-tablet-183158","","butterfly rose embossed leather tablet case, for lenovo tab m8 4th gen, eda0047236-2, security, luxtronics, online shopping"
"Butterfly Rose Embossed Leather Tablet Case, For Lenovo Legion Y700 Gen","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA004723622A-2.jpg","Security","","1. Accurate design, just suitable for your tablet. 2. Fully protect the equipment from normal scratches, slippage, tearing and abrasion. 3. All buttons...","https://luxtronics.in/product/security-butterfly-rose-embossed-leather-tablet-183262","","butterfly rose embossed leather tablet case, for lenovo legion y700 gen, eda0047236-1, security, luxtronics, online shopping"
"CY03 Smart AI Glasses with 8MP HD Camera, Video Recording WiFi","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009498401A.jpg","Smart Wear","","Specifications: 1. Main chip: JL7018 stereo ENC noise reduction 2. Auxiliary chip: DH98562 3. Camera chip: imx219,800 800W 3. WiFi: 2.4G WiFi4 4.... Explore","https://luxtronics.in/product/smart-wear-cy03-smart-ai-glasses-8mp-183367","","cy03 smart ai glasses with 8mp hd camera, video recording wifi, eda0094984, smart wear, smart-wear, luxtronics, online shopping"
"HD5 Ultra Double Lenses Smart AI Translation Glasses with 8MP HD","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009548101A.jpg","Smart Wear","","Specification: Package Weight One Package Weight 0.28kgs / 0.63lb One Package Size 18cm * 9cm * 6cm / 7.09inch * 3.54inch * 2.36inch Qty per Carton 32...","https://luxtronics.in/product/smart-wear-hd5-ultra-double-lenses-smart-183382","","hd5 ultra double lenses smart ai translation glasses with 8mp hd, eda0095481, smart wear, smart-wear, luxtronics, online shopping"
"Drifting Swimming Fishing Life Jackets with Whistle for Adults, Size","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC3568E.jpg","Outdoor and Sports","","Item Features: 1. Name: Life Jacket 2. Surface Material: 240 D Polyester Oxford Cloth 3. Buoyancy Material: EPE 4. Buoyancy: &gt;7.5Kg 5. Applications:...","https://luxtronics.in/product/outdoor-sports-drifting-swimming-fishing-life-jackets-183396","","drifting swimming fishing life jackets with whistle for adults, size:, hc3568, outdoor and sports, outdoor-sports, luxtronics, online shopping"
"Stainless Steel 304 Dusting Powder Condiment Tank Fine Mesh Barrel","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBD0668831.jpg","Home and Garden","","Material: Stainless Steel Filter Type: Reusable Filters Made of high quality stainless steel material, lightweight and durable Very easy to use Cooking...","https://luxtronics.in/product/home-garden-stainless-steel-304-dusting-powder-183408","","stainless steel 304 dusting powder condiment tank fine mesh barrel, tbd0668831, home and garden, home-garden, luxtronics, online shopping"
"VGR V-280 10W USB Metal Electric Hair Clipper with LED Digital Display","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/TBA2135J.jpg","Home and Garden","","1. Net weight: 296g 2. Body size: 18.7x5.1x4.2cm 3. Charging time: 3 hours 4. Use time: 300 minutes 5. Voltage: 100-240V 6. Power: 10W 7. Power supply...","https://luxtronics.in/product/home-garden-vgr-280-10w-usb-metal-183416","","vgr v-280 10w usb metal electric hair clipper with led digital display, tba2135, home and garden, home-garden, luxtronics, online shopping"
"Manual Coffee Mill Wood Stand Bowl Antique Hand Coffee Bean Grinder","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-KA-0169.jpg","Home and Garden","","1. Fully functional old world mill grinds coffee beans for fresh, home brewed espresso; Also grinds spices, nuts and herbs 2. Manual driven grinder...","https://luxtronics.in/product/home-garden-manual-coffee-mill-wood-stand-183424","","manual coffee mill wood stand bowl antique hand coffee bean grinder, s-ka-0169, home and garden, home-garden, luxtronics, online shopping"
"M135 45W USB-C / Type-C Port Fast Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001623901A.jpg","Mobile Accessories","","1. Input voltage: ac110-240v, 50-60Hz. 2. Power: 45W 3. PD protocol output: DC5V / 3.0A, 9V / 3a, 15V / 2a, 20V / 2.25A. 4. PPS protocol output:... Explore","https://luxtronics.in/product/mobile-accessories-m135-45w-usb-type-port-180416","","m135 45w usb-c / type-c port fast charger, eu plug, sya0016239, mobile accessories, mobile-accessories, luxtronics, online shopping"
