Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"S300 8 Pin Plug Infrared Detector Hotel Camera Anti-Sneak Shooting","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC2527B.jpg","Security","","1. Material: ABS plastic 2. Plug type: 8 Pin 3. Support mobile phone: Apple phone 4. Quickly find all kinds of cameras hidden in the dark 5. The case can...","https://luxtronics.in/product/security-s300-pin-plug-infrared-detector-74561","","s300 8 pin plug infrared detector hotel camera anti-sneak shooting, pc2527, security, luxtronics, online shopping"
"SriHome SH046 4.0 Million Pixels FHD Low Power Consumption Wireless","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/NC9895EU.jpg","Security","","Feature 1. Pixels: 4 million pixels (2560*1440), H265 compression format 2. Audio: built-in microphone, supports monitoring, built-in 3W speaker, supports...","https://luxtronics.in/product/security-srihome-sh046-million-pixels-fhd-74595","","srihome sh046 4.0 million pixels fhd low power consumption wireless, nc9895, security, luxtronics, online shopping"
"2 Million Pixel HD Home Smart WIFI Remote Mini 1080P Surveillance","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604295801.jpg","Security","","Features: 1. USB universal interface, plug and play 2. 1080P high-definition lens, clear image, no blur when zooming in at will 3. Using high-definition...","https://luxtronics.in/product/security-million-pixel-hd-home-smart-74652","","2 million pixel hd home smart wifi remote mini 1080p surveillance, tbd06042958, security, luxtronics, online shopping"
"T01 Wireless Detector Camera Anti-eavesdropping Positioning GPS Alarm","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06043541.jpg","Security","","1. Detection frequency band: 100MHz 2. Working range: 10 meters 3. Working voltage: 5V 4. Battery: 500mAh 5. Power supply: Type-c interface 6. Pure...","https://luxtronics.in/product/security-t01-wireless-detector-camera-anti-74679","","t01 wireless detector camera anti-eavesdropping positioning gps alarm, tbd06043541, security, luxtronics, online shopping"
"DP41 Bulb-type Dual-lens Motion Tracking Smart Camera Supports Voice","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006127301A.jpg","Security","","Features: 1. 1080P resolution 2 million + 2 million high-definition pixels 2. 90 degrees up and down, 355 degrees left and right rotation (360 degrees...","https://luxtronics.in/product/security-dp41-bulb-type-dual-lens-74689","","dp41 bulb-type dual-lens motion tracking smart camera supports voice, eda0061273-1, security, luxtronics, online shopping"
"DP43 Bulb-type Motion Tracking Night Vision Smart Camera Supports Voice","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006127501A.jpg","Security","","Features: 1. 3 million HD image quality 2. Adopt starlight grade lens F2.0 3. Full color night vision 4. Two-way voice intercom, real-time communication...","https://luxtronics.in/product/security-dp43-bulb-type-motion-tracking-74703","","dp43 bulb-type motion tracking night vision smart camera supports voice, eda0061275, security, luxtronics, online shopping"
"Traceless Wall Mounted Camera Bracket Home No-Punch Surveillance Rack","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604469801A.jpg","Security","","1. Material: PC 2. Wall-mounted camera bracket, non-marking hole-free, does not hurt the wall, smooth and solid, easy to install 3. Made of PC material,...","https://luxtronics.in/product/security-traceless-wall-mounted-camera-bracket-74733","","traceless wall mounted camera bracket home no-punch surveillance rack, tbd06044698, security, luxtronics, online shopping"
"ESCAM PVR007 3MP Smart HD WiFi Camera Support Full Color Night Vision","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA004504901A.jpg","Security","","Features 1. 300W high-definition pixels, clear picture quality 2. Standard H.265 video compression algorithm to meet the transmission of high-definition...","https://luxtronics.in/product/security-escam-pvr007-3mp-smart-hd-74346","","escam pvr007 3mp smart hd wifi camera support full color night vision /, eda0045049, security, luxtronics, online shopping"
"ESCAM QF010 2x2MP Dual Lens Dual Screen Surveillance WiFi Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA004570801A.jpg","Security","","1. Operating system: Embedded Linux 2. Image sensor: 2x200W 3. Lens: 3.6mm 4. Minimum illumination: color 0.1Lux, 0.01Lux 5. Infrared distance: 10m 6....","https://luxtronics.in/product/security-escam-qf010-2x2mp-dual-74365","","escam qf010 2x2mp dual lens dual screen surveillance wifi camera, eda0045708, security, luxtronics, online shopping"
"zs-k18 Camera Finder for GPS Tracking GSM Listening Device Finder, US","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA001106901B.jpg","Security","","1.The detector is a perfect defender to protect your privacy. It adopts advanced technology and smart chip, meanwhile provides ultra-far detection,...","https://luxtronics.in/product/security-zs-k18-camera-finder-gps-74381","","zs-k18 camera finder for gps tracking gsm listening device finder, us, sya0011069, security, luxtronics, online shopping"
"Metal Adjustable Mount Wall Table Ceiling Security Bracket Indoor","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA00381601A.jpg","Security","","Features: 1.The security wall mount is made of sturdy metal material, lightweight, oxidation resistance. 2.With 360 degree swivel and 90 degree tilt, the...","https://luxtronics.in/product/security-metal-adjustable-mount-wall-table-74390","","metal adjustable mount wall table ceiling security bracket indoor, sya003816, security, luxtronics, online shopping"
"Waterproof Dummy CCTV Camera With Flashing LED For Realistic Looking","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA00381301A.jpg","Security","","Specification: 1.Material: ABS 2.Colour: Black 3.Camera size: 130 * 66 * 65mm (L * W * H) 4.Stent height: 100mm 5.Stand base: 50x58mm 6.Bracket arm...","https://luxtronics.in/product/security-waterproof-dummy-cctv-camera-flashing-74401","","waterproof dummy cctv camera with flashing led for realistic looking, sya003813, security, luxtronics, online shopping"
"ABM100 4.3 inch Wireless Video Color Night Vision Baby Monitor","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002057601A.jpg","Security","","1. Audible alarm: Supported 2. Lullaby: 8PCS 3. Transmission mode: 2.4GHz wireless up to 300M 4. Feeding alert: Support 5. Display battery capacity:...","https://luxtronics.in/product/security-abm100-wireless-video-night-vision-74427","","abm100 4.3 inch wireless video color night vision baby monitor, sya0020576, security, luxtronics, online shopping"
"V10 HD Infrared Home Night Vision Mini Camera Remote Control Family","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0022773.jpg","Security","","1. Adjustable Angle: Rotate the head around 180 degrees, and the lens can be manually turned up and down 80 degrees 2. APP can control the machine to...","https://luxtronics.in/product/security-v10-hd-infrared-home-night-74444","","v10 hd infrared home night vision mini camera remote control family, sya0022773, security, luxtronics, online shopping"
"4 in 1 SMA To N RF Coaxial Connector Adapter","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SPC0109.jpg","Security","","1. Made of good quality metal material, durable to use 2. Great for short distance connection 3. Simple and professional appearance for cabling 4. 4 in 1...","https://luxtronics.in/product/security-in-sma-to-rf-coaxial-74453","","4 in 1 sma to n rf coaxial connector adapter, spc0109, security, luxtronics, online shopping"
